Frame,Player_ID,X,Y,Team_ID
10380,6,0.4568378031253814,0.5681756138801575,Team B
10380,7,0.4377448260784149,0.5555800199508667,Team A
10380,8,0.555510401725769,0.4879443645477295,Team A
10380,9,0.3990224301815033,0.5049269199371338,Team A
10380,10,0.5094736814498901,0.6780035495758057,Team A
10380,11,0.465317964553833,0.6823366284370422,Team B
10380,12,0.6165480017662048,0.7472421526908875,Team B
10380,13,0.2816043496131897,0.7634636163711548,Team A
10380,14,0.6987385749816895,1.049333930015564,Team B
10380,15,0.1565575301647186,1.0981998443603516,Team B
10380,16,0.6235580444335938,1.300025463104248,Team B
10380,17,0.1876708567142486,1.4062745571136477,Team B
10380,18,0.6181449890136719,1.3743082284927368,Team A
10380,19,0.1842810809612274,1.4790204763412476,Team B
10380,20,0.5841078162193298,1.3409897089004517,Team A
10380,21,0.2135813236236572,1.4604498147964478,Team B
10380,22,0.5775613784790039,1.3223769664764404,Team A
10380,23,0.2215102016925811,1.4407789707183838,Team A
10380,24,0.5176892280578613,1.307049036026001,Team B
10380,25,0.3459526300430298,1.3288888931274414,Team B
10380,26,0.5665187835693359,1.6008012294769287,Team B
10380,27,0.3783385455608368,1.6897724866867063,Team B
10380,28,0.5485356450080872,1.8880857229232788,Team A
10380,29,0.3967582285404205,2.000737190246582,Team A
10380,30,0.5350282192230225,1.9324533939361568,Team B
10380,31,0.3938348889350891,2.0395281314849854,Team B
10380,32,0.565328061580658,2.0456528663635254,Team A
10380,33,0.4487615823745727,2.1694140434265137,Team B
10380,Ball,0.5619791666666667,0.8205555555555556,Team A
10410,1,0.4180306792259216,0.4208927154541015,Team A
10410,2,0.4460588693618774,0.3542938828468323,Team B
10410,3,0.4667276740074157,0.3514614999294281,Team A
10410,4,0.4851126372814178,0.3489354848861694,Team A
10410,5,0.3960109353065491,0.3554478585720062,Team B
10410,6,0.3802045285701751,0.35444375872612,Team B
10410,7,0.3641010820865631,0.3537819385528564,Team A
10410,8,0.5131857395172119,0.3631190657615661,Team A
10410,9,0.3400939106941223,0.3667119741439819,Team A
10410,10,0.4530476927757263,0.4881486296653747,Team A
10410,11,0.3930546939373016,0.4935494661331177,Team B
10410,12,0.6228774785995483,0.700719952583313,Team B
10410,13,0.2618429064750671,0.7387396097183228,Team A
10410,14,0.7041951417922974,1.1307283639907837,Team B
10410,15,0.1795429587364196,1.130968451499939,Team B
10410,16,0.6180590987205505,1.4149761199951172,Team B
10410,17,0.2432712316513061,1.4064273834228516,Team B
10410,18,0.6050184369087219,1.5355355739593506,Team A
10410,19,0.2414025217294693,1.501785159111023,Team B
10410,20,0.5543103814125061,1.5252701044082642,Team A
10410,21,0.287079393863678,1.4850126504898071,Team B
10410,22,0.5608358979225159,1.4772388935089111,Team A
10410,23,0.2895000576972961,1.4478263854980469,Team A
10410,24,0.534009575843811,1.3607826232910156,Team B
10410,25,0.3269993662834167,1.3525197505950928,Team B
10410,26,0.5416526198387146,1.9177340269088743,Team B
10410,27,0.3264354169368744,1.8905177116394043,Team B
10410,28,0.534005880355835,2.3309292793273926,Team A
10410,29,0.3325511217117309,2.330527305603028,Team A
10410,30,0.532852292060852,2.4154624938964844,Team B
10410,31,0.3301154375076294,2.4201247692108154,Team B
10410,32,0.4857608675956726,2.5297718048095703,Team A
10410,33,0.3659019470214844,2.5295250415802,Team B
10410,Ball,0.6333333333333333,0.7622222222222222,Team A
10440,Ball,0.7064236111111111,0.6686111111111112,Team A
10470,1,0.2688647806644439,0.2785676419734955,Team A
10470,2,0.2645644247531891,0.2665881216526031,Team B
10470,3,0.2617470324039459,0.2667154371738434,Team A
10470,4,0.2590475082397461,0.2670576274394989,Team A
10470,5,0.2728564143180847,0.2660969793796539,Team B
10470,6,0.2757062315940857,0.2658477127552032,Team B
10470,7,0.2784651219844818,0.2656412124633789,Team A
10470,8,0.2558555603027344,0.2719731330871582,Team A
10470,9,0.2839301228523254,0.2707095444202423,Team A
10470,10,0.2653389573097229,0.2889009714126587,Team A
10470,11,0.2731581032276153,0.2887037098407745,Team B
10470,12,0.2299222350120544,0.349324107170105,Team B
10470,13,0.3163866698741913,0.3505391776561737,Team A
10470,14,0.2277839928865432,0.4570410847663879,Team B
10470,15,0.3400239050388336,0.4672147631645202,Team B
10470,16,0.1949145495891571,0.5342027544975281,Team B
10470,17,0.2993876039981842,0.4635860323905945,Team B
10470,18,0.193319484591484,0.5601528286933899,Team A
10470,19,0.2886675894260406,0.468499481678009,Team B
10470,20,0.1944683343172073,0.5555140376091003,Team A
10470,21,0.2844620048999786,0.4636658430099487,Team B
10470,22,0.1963917016983032,0.547511100769043,Team A
10470,23,0.2880892753601074,0.4591310322284698,Team A
10470,24,0.2368513345718383,0.5729426145553589,Team B
10470,25,0.2853032946586609,0.5784374475479126,Team B
10470,26,0.1977413743734359,0.7321780920028687,Team B
10470,27,0.3023495674133301,0.7492748498916626,Team B
10470,28,0.1839535534381866,0.9137612581253052,Team A
10470,29,0.3435427546501159,0.8777769207954407,Team A
10470,30,0.1889163702726364,0.9388552904129028,Team B
10470,31,0.3515975773334503,0.8886653184890747,Team B
10470,32,0.1677218377590179,0.9285699725151062,Team A
10470,33,0.3383126854896545,0.9352502822875975,Team B
10470,Ball,0.6517361111111111,0.3266666666666666,Team A
1050,Ball,0.1015625,0.3886111111111111,Team A
10500,1,0.585060179233551,0.2775361537933349,Team A
10500,2,0.5854437351226807,0.2615337073802948,Team B
10500,3,0.5864463448524475,0.2604847252368927,Team A
10500,4,0.5874657034873962,0.2592990696430206,Team A
10500,5,0.5850511789321899,0.2617178559303283,Team B
10500,6,0.5858838558197021,0.2607374489307403,Team B
10500,7,0.5869097709655762,0.2594215273857116,Team A
10500,8,0.6015769839286804,0.2553511261940002,Team A
10500,9,0.6044340133666992,0.2519174516201019,Team A
10500,10,0.5928415656089783,0.2871929705142975,Team A
10500,11,0.5924517512321472,0.2874051034450531,Team B
10500,12,0.6226782202720642,0.3377933502197265,Team B
10500,13,0.6573469042778015,0.285186767578125,Team A
10500,14,0.6142256259918213,0.448966383934021,Team B
10500,15,0.6527232527732849,0.2234905660152435,Team B
10500,16,0.5686218738555908,0.4841378927230835,Team B
10500,17,0.6342748403549194,0.178597867488861,Team B
10500,18,0.5532793402671814,0.4961432814598083,Team A
10500,19,0.6324436068534851,0.1599195003509521,Team B
10500,20,0.5503334403038025,0.4899824261665344,Team A
10500,21,0.6316056847572327,0.1596322059631347,Team B
10500,22,0.5557301640510559,0.4855359196662903,Team A
10500,23,0.6320018172264099,0.1692785918712616,Team A
10500,24,0.6551287770271301,0.5198710560798645,Team B
10500,25,0.6782020330429077,0.5180546045303345,Team B
10500,26,0.5707477331161499,0.5966671705245972,Team B
10500,27,0.606888473033905,0.6204469799995422,Team B
10500,28,0.5418578386306763,0.7247397899627686,Team A
10500,29,0.652056872844696,0.7395769357681274,Team A
10500,30,0.5481613278388977,0.7494843006134033,Team B
10500,31,0.672578752040863,0.7559325695037842,Team B
10500,32,0.5028295516967773,0.7426493167877197,Team A
10500,33,0.6335301995277405,0.7938335537910461,Team B
10500,Ball,0.6456597222222222,0.7038888888888889,Team A
10530,Ball,0.2762152777777777,0.4016666666666666,Team A
10560,Ball,0.3984375,0.4211111111111111,Team A
10590,Ball,0.4878472222222222,0.4438888888888889,Team A
10620,Ball,0.5611111111111111,0.4611111111111111,Team A
10650,Ball,0.6446180555555555,0.4672222222222222,Team A
10680,Ball,0.5425347222222222,0.45,Team A
10710,Ball,0.7859375,0.4583333333333333,Team A
10740,Ball,0.8758680555555556,0.4530555555555555,Team A
10770,Ball,0.9607638888888888,0.4505555555555555,Team A
1080,1,0.6261778473854065,0.3617295622825622,Team A
1080,2,0.6237215995788574,0.3569086492061615,Team B
1080,3,0.6221914291381836,0.3568523526191711,Team A
1080,4,0.6207326650619507,0.3568746745586395,Team A
1080,5,0.6282708048820496,0.3566770851612091,Team B
1080,6,0.6297332644462585,0.3564680516719818,Team B
1080,7,0.6312003135681152,0.3562674820423126,Team A
1080,8,0.6181045174598694,0.35837522149086,Team A
1080,9,0.6338235139846802,0.3582319617271423,Team A
1080,10,0.6240007281303406,0.3651530146598816,Team A
1080,11,0.6284273862838745,0.3648590445518493,Team B
1080,12,0.6092607975006104,0.3715275824069977,Team B
1080,13,0.6474796533584595,0.3769984841346741,Team A
1080,14,0.6031554937362671,0.3989472985267639,Team B
1080,15,0.6712822318077087,0.4095090627670288,Team B
1080,16,0.6046223044395447,0.4425238370895386,Team B
1080,17,0.6690396070480347,0.4655583500862121,Team B
1080,18,0.6038363575935364,0.4518956243991852,Team A
1080,19,0.6693075299263,0.4761462807655334,Team B
1080,20,0.6065812706947327,0.4534441828727722,Team A
1080,21,0.6653457880020142,0.4814428687095642,Team B
1080,22,0.6079896688461304,0.450529932975769,Team A
1080,23,0.6651588678359985,0.4776468873023987,Team A
1080,24,0.6138797998428345,0.4537026286125183,Team B
1080,25,0.6379996538162231,0.4546018540859222,Team B
1080,26,0.5928413271903992,0.5262896418571472,Team B
1080,27,0.6021025776863098,0.522280752658844,Team B
1080,28,0.5916343331336975,0.6098356246948242,Team A
1080,29,0.5878637433052063,0.6168802976608276,Team A
1080,30,0.5961028337478638,0.6225897073745728,Team B
1080,31,0.5895657539367676,0.6327337026596069,Team B
1080,32,0.5895572304725647,0.6322999596595764,Team A
1080,33,0.5752360820770264,0.6358402967453003,Team B
1080,Ball,0.0649305555555555,0.3975,Team A
10800,Ball,0.0390625,0.5966666666666667,Team A
10830,1,0.5575652718544006,0.2897058427333832,Team A
10830,2,0.5541526079177856,0.2837297916412353,Team B
10830,3,0.5533764958381653,0.2845489382743835,Team A
10830,4,0.5526223182678223,0.2854129672050476,Team A
10830,5,0.5566446781158447,0.2812368869781494,Team B
10830,6,0.5576159358024597,0.2802969217300415,Team B
10830,7,0.5586122870445251,0.2793751955032348,Team A
10830,8,0.5536206960678101,0.2891438007354736,Team A
10830,9,0.5613188147544861,0.281106173992157,Team A
10830,10,0.5588935613632202,0.2964343130588531,Team A
10830,11,0.5615073442459106,0.2939765155315399,Team B
10830,12,0.5602869987487793,0.3173645138740539,Team B
10830,13,0.5721448659896851,0.2989416420459747,Team A
10830,14,0.5494306683540344,0.3174727261066437,Team B
10830,15,0.5532834529876709,0.2883574366569519,Team B
10830,16,0.5452672243118286,0.2971696555614471,Team B
10830,17,0.5426813960075378,0.2935841977596283,Team B
10830,18,0.5427885055541992,0.2929528951644897,Team A
10830,19,0.5408861637115479,0.2927054762840271,Team B
10830,20,0.5435465574264526,0.2953334748744964,Team A
10830,21,0.5420438051223755,0.2970394492149353,Team B
10830,22,0.5450220108032227,0.2988667786121368,Team A
10830,23,0.5423485040664673,0.2995679974555969,Team A
10830,24,0.580424427986145,0.443170815706253,Team B
10830,25,0.5931523442268372,0.4315076470375061,Team B
10830,26,0.5822961330413818,0.5100533962249756,Team B
10830,27,0.6371933221817017,0.4463112950325012,Team B
10830,28,0.5826985836029053,0.578860342502594,Team A
10830,29,0.6630920767784119,0.5110653042793274,Team A
10830,30,0.5837948322296143,0.5900238752365112,Team B
10830,31,0.6616432666778564,0.5284031629562378,Team B
10830,32,0.5868813991546631,0.594924807548523,Team A
10830,33,0.6892298460006714,0.5063432455062866,Team B
10830,Ball,0.0932291666666666,0.6033333333333334,Team A
10860,Ball,0.1402777777777777,0.6122222222222222,Team A
10890,Ball,0.1847222222222222,0.6177777777777778,Team A
10920,1,0.7024510502815247,0.3042001128196716,Team A
10920,2,0.7059922814369202,0.2987847328186035,Team B
10920,3,0.7066441178321838,0.2995004057884216,Team A
10920,4,0.7072826623916626,0.3002528548240661,Team A
10920,5,0.7058116793632507,0.2966219186782837,Team B
10920,6,0.7061470150947571,0.2958410978317261,Team B
10920,7,0.7065111994743347,0.2950958013534546,Team A
10920,8,0.7117429375648499,0.3047500848770141,Team A
10920,9,0.71076899766922,0.2975143790245056,Team A
10920,10,0.7033795714378357,0.312400072813034,Team A
10920,11,0.7025886178016663,0.3097680211067199,Team B
10920,12,0.7099761962890625,0.3343158960342407,Team B
10920,13,0.7161189317703247,0.3240784406661987,Team A
10920,14,0.6856393814086914,0.3529529273509979,Team B
10920,15,0.6997218132019043,0.339656114578247,Team B
10920,16,0.6803054809570312,0.3294284343719482,Team B
10920,17,0.7045606374740601,0.3210257887840271,Team B
10920,18,0.6778380870819092,0.3223137557506561,Team A
10920,19,0.7067354917526245,0.3127290308475494,Team B
10920,20,0.681970477104187,0.3243048191070556,Team A
10920,21,0.7081038355827332,0.3175480365753174,Team B
10920,22,0.6822712421417236,0.3280073702335357,Team A
10920,23,0.7085404992103577,0.3213652968406677,Team A
10920,24,0.7099931240081787,0.4458321034908294,Team B
10920,25,0.7146548628807068,0.4454338550567627,Team B
10920,26,0.6782619953155518,0.5280362367630005,Team B
10920,27,0.7107226848602295,0.5203772187232971,Team B
10920,28,0.6494052410125732,0.6214684247970581,Team A
10920,29,0.7125675678253174,0.610385537147522,Team A
10920,30,0.6466257572174072,0.6314080357551575,Team B
10920,31,0.7154185175895691,0.6228412389755249,Team B
10920,32,0.6403896808624268,0.6685155630111694,Team A
10920,33,0.7067546248435974,0.6530828475952148,Team B
10920,Ball,0.2168402777777777,0.6252777777777778,Team A
10950,Ball,0.2126736111111111,0.6319444444444444,Team A
10980,Ball,0.2258680555555555,0.6305555555555555,Team A
11010,Ball,0.2203125,0.6347222222222222,Team A
11040,Ball,0.2128472222222222,0.6316666666666667,Team A
11070,Ball,0.2121527777777777,0.6272222222222222,Team A
1110,Ball,0.8173611111111111,0.5022222222222222,Team A
11100,Ball,0.2041666666666666,0.6236111111111111,Team A
11130,Ball,0.171875,0.6169444444444444,Team A
11160,Ball,0.1248263888888888,0.6097222222222223,Team A
11190,Ball,0.8564236111111111,0.1211111111111111,Team A
11220,Ball,0.8564236111111111,0.1211111111111111,Team A
11250,1,0.4182027280330658,0.3694047033786773,Team A
11250,2,0.4101391732692718,0.3353152573108673,Team B
11250,3,0.4086253643035888,0.3336305618286133,Team A
11250,4,0.4068267941474914,0.3318537473678589,Team A
11250,5,0.4078183770179748,0.336728423833847,Team B
11250,6,0.4049966633319855,0.3364032804965973,Team B
11250,7,0.4017886817455292,0.3362385034561157,Team A
11250,8,0.3851184546947479,0.332811564207077,Team A
11250,9,0.3805864155292511,0.3404721021652221,Team A
11250,10,0.4114505648612976,0.3914331197738647,Team A
11250,11,0.4066714942455292,0.392522782087326,Team B
11250,12,0.3706969916820526,0.4831005930900574,Team B
11250,13,0.3419591188430786,0.4547561109066009,Team A
11250,14,0.4028931558132171,0.6470795273780823,Team B
11250,15,0.4667578935623169,0.5173308253288269,Team B
11250,16,0.4828162789344787,0.7926768660545349,Team B
11250,17,0.6095035076141357,0.4722974598407745,Team B
11250,18,0.5077691078186035,0.8350359201431274,Team A
11250,19,0.6479766368865967,0.4814805090427398,Team B
11250,20,0.5087794065475464,0.8334165215492249,Team A
11250,21,0.6520306468009949,0.4659859538078308,Team B
11250,22,0.4998304545879364,0.8215551376342773,Team A
11250,23,0.6376861333847046,0.4620421826839447,Team A
11250,24,0.3693227469921112,0.8501883149147034,Team B
11250,25,0.3274791836738586,0.8571817278862,Team B
11250,26,0.3722519874572754,1.0773640871047974,Team B
11250,27,0.3458327054977417,1.0894489288330078,Team B
11250,28,0.365599662065506,1.2928094863891602,Team A
11250,29,0.3262435793876648,1.3127622604370115,Team A
11250,30,0.3558401763439178,1.3268566131591797,Team B
11250,31,0.3120217621326446,1.352809190750122,Team B
11250,32,0.3892937898635864,1.359252691268921,Team A
11250,33,0.3646714091300964,1.371436357498169,Team B
11250,Ball,0.3753472222222222,0.475,Team A
11280,1,0.4093767702579498,0.3572700023651123,Team A
11280,2,0.3996759951114654,0.3240300118923187,Team B
11280,3,0.3947420418262481,0.3216893970966339,Team A
11280,4,0.3894628286361694,0.3194796741008758,Team A
11280,5,0.4064801931381225,0.32666876912117,Team B
11280,6,0.4050180315971374,0.3264021873474121,Team B
11280,7,0.4036726653575897,0.3262858390808105,Team A
11280,8,0.3683753609657287,0.3236702680587768,Team A
11280,9,0.3890755474567413,0.3334046304225921,Team A
11280,10,0.3973293006420135,0.3748688399791717,Team A
11280,11,0.4044576287269592,0.3786536753177643,Team B
11280,12,0.2743033170700073,0.4720474481582641,Team B
11280,13,0.3977971076965332,0.4560655355453491,Team A
11280,14,0.2013790309429168,0.646236777305603,Team B
11280,15,0.5148781538009644,0.5052636861801147,Team B
11280,16,0.1398174315690994,0.783451497554779,Team B
11280,17,0.6282543540000916,0.4755188524723053,Team B
11280,18,0.1222679242491722,0.8263233304023743,Team A
11280,19,0.6702085733413696,0.4898923337459564,Team B
11280,20,0.1200154721736908,0.8222720623016357,Team A
11280,21,0.6708322763442993,0.4721274375915527,Team B
11280,22,0.1285923272371292,0.8107139468193054,Team A
11280,23,0.6538930535316467,0.4655786454677582,Team A
11280,24,0.326893538236618,0.8848339319229126,Team B
11280,25,0.3615078926086426,0.8883407115936279,Team B
11280,26,0.3441980481147766,1.139501452445984,Team B
11280,27,0.3525169491767883,1.1601184606552124,Team B
11280,28,0.3476456701755523,1.379233717918396,Team A
11280,29,0.3262801766395569,1.421777606010437,Team A
11280,30,0.3448379039764404,1.4169855117797852,Team B
11280,31,0.312020480632782,1.472895860671997,Team B
11280,32,0.3507589697837829,1.42182457447052,Team A
11280,33,0.3537691235542297,1.4537640810012815,Team B
11280,Ball,0.4024305555555555,0.4558333333333333,Team A
11310,1,0.3639324903488159,0.347883403301239,Team A
11310,2,0.3579349815845489,0.3163584172725677,Team B
11310,3,0.3535228073596954,0.314077079296112,Team A
11310,4,0.3489536046981811,0.311944305896759,Team A
11310,5,0.3658224642276764,0.3183080852031708,Team B
11310,6,0.3668233156204223,0.3176210522651672,Team B
11310,7,0.3678853809833526,0.3171418607234955,Team A
11310,8,0.3325129747390747,0.3128586709499359,Team A
11310,9,0.3606212735176086,0.320728451013565,Team A
11310,10,0.353203147649765,0.3627644777297973,Team A
11310,11,0.3609872460365295,0.3660093545913696,Team B
11310,12,0.2442501336336136,0.4481878876686096,Team B
11310,13,0.3799217641353607,0.4501481652259826,Team A
11310,14,0.2912668883800506,0.6270712018013,Team B
11310,15,0.4784977734088897,0.495226114988327,Team B
11310,16,0.3279615640640259,0.7178525924682617,Team B
11310,17,0.6079941391944885,0.4722711443901062,Team B
11310,18,0.3300440013408661,0.7478243708610535,Team A
11310,19,0.64766526222229,0.4888084828853607,Team B
11310,20,0.3117898106575012,0.7453129291534424,Team A
11310,21,0.647490382194519,0.4707737267017364,Team B
11310,22,0.3205975592136383,0.7365569472312927,Team A
11310,23,0.6330423355102539,0.463138222694397,Team A
11310,24,0.2861257493495941,0.8798812031745911,Team B
11310,25,0.3221004605293274,0.8855149149894714,Team B
11310,26,0.322268545627594,1.12505042552948,Team B
11310,27,0.3400302529335022,1.1476173400878906,Team B
11310,28,0.3271584808826446,1.3609005212783811,Team A
11310,29,0.314005970954895,1.4112926721572876,Team A
11310,30,0.3204976320266723,1.397553324699402,Team B
11310,31,0.2942135334014892,1.4643551111221311,Team B
11310,32,0.3449037671089172,1.4087769985198977,Team A
11310,33,0.3537190854549408,1.43787682056427,Team B
11310,Ball,0.3583333333333333,0.4405555555555555,Team A
11340,1,0.3574682772159576,0.3087970614433288,Team A
11340,2,0.3509847819805145,0.2810308635234833,Team B
11340,3,0.3460197448730469,0.2793995440006256,Team A
11340,4,0.3408486843109131,0.2780336141586303,Team A
11340,5,0.3601856231689453,0.283016562461853,Team B
11340,6,0.3619274199008941,0.282890647649765,Team B
11340,7,0.3636114001274109,0.2830812036991119,Team A
11340,8,0.3212679028511047,0.2869662344455719,Team A
11340,9,0.3552603125572204,0.2942376732826233,Team A
11340,10,0.3437850177288055,0.3295974433422088,Team A
11340,11,0.3535197377204895,0.3310900926589966,Team B
11340,12,0.2198474109172821,0.4348938465118408,Team B
11340,13,0.3719725012779236,0.4415019452571869,Team A
11340,14,0.1969292759895324,0.6310740113258362,Team B
11340,15,0.480594128370285,0.4971418380737304,Team B
11340,16,0.1979740560054779,0.7863317131996155,Team B
11340,17,0.608167827129364,0.4882838726043701,Team B
11340,18,0.191123828291893,0.8304594159126282,Team A
11340,19,0.6478371620178223,0.5107009410858154,Team B
11340,20,0.1985413432121276,0.8282243609428406,Team A
11340,21,0.6479233503341675,0.4919048249721527,Team B
11340,22,0.2061007022857666,0.8098878860473633,Team A
11340,23,0.633442759513855,0.4831120669841766,Team A
11340,24,0.2727369368076324,0.8619130849838257,Team B
11340,25,0.3231926262378692,0.8668608069419861,Team B
11340,26,0.3058765530586242,1.1173598766326904,Team B
11340,27,0.3360857665538788,1.1444146633148191,Team B
11340,28,0.299876719713211,1.3589407205581665,Team A
11340,29,0.3005669713020324,1.4174033403396606,Team A
11340,30,0.2928255796432495,1.39572274684906,Team B
11340,31,0.2809721529483795,1.4711244106292725,Team B
11340,32,0.3123115599155426,1.407429337501526,Team A
11340,33,0.3376180529594421,1.4451619386672974,Team B
11340,Ball,0.3696180555555555,0.4347222222222222,Team A
11370,Ball,0.85625,0.1208333333333333,Team A
1140,Ball,0.8173611111111111,0.5022222222222222,Team A
11400,Ball,0.6145833333333334,0.2816666666666667,Team A
11430,Ball,0.6529513888888889,0.3055555555555556,Team A
11460,Ball,0.7001736111111111,0.3227777777777778,Team A
